Year,Area,Street,Street 2,Strange HTML
2012,,Walter̴St̴West̴bromwich,Walter St West bromwich,
2012,,Walter̴Street̴West̴Bromwich,Walter Street West Bromwich,
2012,,Waterloo̴Road,Waterloo Road,
2012,,west̴brom̴high̴street,west brom high street,
2012,,West̴Brom̴High̴Street,West Brom High Street,
2012,,West̴Brom̴High̴Street,West Brom High Street,
2012,,West̴Bromwich̴Police̴station,West Bromwich Police station,
2012,,west̴bromwich̴police̴statiopn,west bromwich police statiopn,
2012,,WEST̴PARK̴WOLVERHAMPTON,WEST PARK WOLVERHAMPTON,
2012,,windmill̴lane,windmill lane,
2012,,Windmill̴Lane,Windmill Lane,
2012,,Windmill̴Lane,Windmill Lane,
2012,Walsall,Abelwell̴St̴Walsall,Abelwell St Walsall,
2012,,Abelwell̴Street̴Walsall,Abelwell Street Walsall,
2012,,Ablewell̴Street,Ablewell Street,
2012,," ABLEWELL̴STREET,̴WALSALL"," ABLEWELL STREET, WALSALL",
2012,," ABLEWELL̴STREET,̴WALSALL"," ABLEWELL STREET, WALSALL",
2012,," ablewell̴street,̴walsall"," ablewell street, walsall",
2012,,abu̴baka̴car̴park̴wednesbury̴road,abu baka car park wednesbury road,
2012,,bar̴sport̴bridge̴st,bar sport bridge st,
2012,,BARONS̴COURT̴HOTEL,BARONS COURT HOTEL,
2012,," Beaton̴close,willenhall"," Beaton close,willenhall",
2012,,bentley̴lane,bentley lane,
2012,,Bentley̴lane,Bentley lane,
2012,,Bentley̴Lane,Bentley Lane,
2012,,Bilston̴Street,Bilston Street,
2012,,Bilston̴Street,Bilston Street,
2012,,Bilston̴Street,Bilston Street,
2012,,birmingham̴rd̴walsall,birmingham rd walsall,
2012,,Blowwich̴road,Blowwich road,
2012,,Bloxwich̴Lane̴North,Bloxwich Lane North,
2012,,bloxwich̴road,bloxwich road,
2012,,bloxwich̴road,bloxwich road,
2012,,Bloxwich̴Road,Bloxwich Road,
2012,," Blue̴Lane,̴Walsall"," Blue Lane, Walsall",
2012,,Bradford̴̴Place,Bradford  Place,
2012,,Bradford̴Place,Bradford Place,
2012,,Bradford̴Place,Bradford Place,
2012,,Bradford̴place,Bradford place,
2012,,Bradford̴Place̴Walsall,Bradford Place Walsall,
2012,,bradford̴place̴walsall,bradford place walsall,
2012,,Bradford̴Place̴Walsall,Bradford Place Walsall,
2012,," Bradford̴Place,̴Walsall"," Bradford Place, Walsall",
2012,," Bradford̴Place,̴Walsall"," Bradford Place, Walsall",
2012,," Bradford̴Place,̴Walsall"," Bradford Place, Walsall",
2012,," Bradford̴Place,̴Walsall"," Bradford Place, Walsall",
2012,," Bradford̴Place,̴Walsall"," Bradford Place, Walsall",
2012,," Bradford̴Place,̴Walsall̴Town̴centre"," Bradford Place, Walsall Town centre",
2012,,Bradford̴Street,Bradford Street,
2012,,Bradford̴Street,Bradford Street,
2012,,Bradford̴Street̴Walsall,Bradford Street Walsall,
2012,," Bradford̴Street,̴Walsall"," Bradford Street, Walsall",
2012,," Bradford̴Street,̴Walsall"," Bradford Street, Walsall",
2012,," Bradford̴street,Walsall"," Bradford street,Walsall",
2012,,Bridge̴St,Bridge St,
2012,,Bridge̴St̴Walsall,Bridge St Walsall,
2012,,bridge̴St̴Walsall,bridge St Walsall,
2012,," Bridge̴St,̴Walsall"," Bridge St, Walsall",
2012,," Bridge̴St,̴Walsall"," Bridge St, Walsall",
2012,,Bridge̴street,Bridge street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴street,Bridge street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴Street,Bridge Street,
2012,,Bridge̴street,Bridge street,
2012,,Bridge̴Street̴Walsall,Bridge Street Walsall,
2012,,bridge̴Street̴Walsall,bridge Street Walsall,
2012,,Bridge̴Street̴Walsall,Bridge Street Walsall,
2012,,bridge̴street̴walsall,bridge street walsall,
2012,,bridge̴Street̴Walsall,bridge Street Walsall,
2012,,Bridge̴street̴walsall,Bridge street walsall,
2012,,BRIDGE̴STREET̴WALSALL̴TOWN̴CENTRE,BRIDGE STREET WALSALL TOWN CENTRE,
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," bridge̴street,̴walsall"," bridge street, walsall",
2012,," bridge̴street,̴walsall"," bridge street, walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," bridge̴street,̴walsall"," bridge street, walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,̴Walsall"," Bridge Street, Walsall",
2012,," Bridge̴Street,Walsall"," Bridge Street,Walsall",
2012,," Bridge̴Street,Walsall"," Bridge Street,Walsall",
2012,," Bridge̴street,Walsall"," Bridge street,Walsall",
2012,," BRIDGE̴STREET,WALSALL̴TOWN̴CENTRE"," BRIDGE STREET,WALSALL TOWN CENTRE",
2012,,Broad̴Meddows̴Road,Broad Meddows Road,
2012,," Broadway̴North,̴Walsall"," Broadway North, Walsall",
2012,," Bus̴Station,̴St̴Paul's,̴Walsall"," Bus Station, St Paul's, Walsall",
2012,," Bus̴Station,̴St̴Pauls,̴Walsall."," Bus Station, St Pauls, Walsall.",
2012,,Calderfields̴Golf̴Club,Calderfields Golf Club,
2012,,Cambridge̴PH,Cambridge PH,
2012,," Cambridge̴PH,̴Arundel̴St"," Cambridge PH, Arundel St",
2012,,Cannock̴Road,Cannock Road,
2012,,cannock̴Road̴Willenhall,cannock Road Willenhall,
2012,," Car̴park̴Shire̴Oak̴Public̴House,̴Chester̴Road,̴Brownhills"," Car park Shire Oak Public House, Chester Road, Brownhills",
2012,," Car̴Park,̴Shire̴Oak̴PH,̴Lichfield̴Rd"," Car Park, Shire Oak PH, Lichfield Rd",
2012,,Castle̴st,Castle st,
2012,," Cemetary̴Rd,̴Willenhall"," Cemetary Rd, Willenhall",
2012,," Church̴Road,̴Pelsall"," Church Road, Pelsall",
2012,,Churchfield̴avenue̴tipton,Churchfield avenue tipton,
2012,,Collinwood̴Drive,Collinwood Drive,
2012,," colthom̴road,̴willenhall"," colthom road, willenhall",
2012,," CORAL̴Bookmakers,̴High̴Street,̴Smethwick"," CORAL Bookmakers, High Street, Smethwick",
2012,," CORAL̴Bookmakers,̴Smethwick̴High̴Street."," CORAL Bookmakers, Smethwick High Street.",
2012,," CORAL̴Bookmakers,̴Smethwick̴High̴Street."," CORAL Bookmakers, Smethwick High Street.",
2012,," CORAL̴Bookmakers,̴Smethwick̴High̴Street."," CORAL Bookmakers, Smethwick High Street.",
2012,," CORAL̴Bookmakers,̴Smethwick̴High̴Street."," CORAL Bookmakers, Smethwick High Street.",
2012,," CORAL̴Bookmakers,̴Smethwick̴High̴Street."," CORAL Bookmakers, Smethwick High Street.",
2012,," CORAL̴Bookmakers,̴Smethwick̴High̴Street."," CORAL Bookmakers, Smethwick High Street.",
2012,,Countess̴Street,Countess Street,
2012,," County̴Hotel,̴Walsall"," County Hotel, Walsall",
2012,,Crown̴Wharf,Crown Wharf,
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,," Crown̴Wharf,̴Walsall"," Crown Wharf, Walsall",
2012,,Dalkeith̴st,Dalkeith st,
2012,," Darwall̴Street,̴Walsall"," Darwall Street, Walsall",
2012,,Darwell̴St̴Walsall,Darwell St Walsall,
2012,,Darwell̴street,Darwell street,
2012,,Darwell̴Street,Darwell Street,
2012,,Darwell̴Street,Darwell Street,
2012,,Darwell̴Street,Darwell Street,
2012,,Deans̴road,Deans road,
2012,," Dorest̴Drive,̴Aldridge"," Dorest Drive, Aldridge",
2012,,Dudley̴port,Dudley port,
2012,," Ernest̴Clark̴Close,̴Willenhall"," Ernest Clark Close, Willenhall",
2012,,Fisher̴st̴whall,Fisher st whall,
2012,," Florence̴Street,̴Walsall"," Florence Street, Walsall",
2012,,Foley̴Arms,Foley Arms,
2012,,foley̴road̴west,foley road west,
2012,," Four̴Crosses,Shelfield,Walsall"," Four Crosses,Shelfield,Walsall",
2012,,Grange̴Crescent,Grange Crescent,
2012,,Grange̴Crescent,Grange Crescent,
2012,," Great̴Arthur̴Street,̴Smethwick"," Great Arthur Street, Smethwick",
2012,,great̴bridge̴road,great bridge road,
2012,,Great̴Bridge̴Road̴Moxley,Great Bridge Road Moxley,
2012,,green̴lane̴walsall,green lane walsall,
2012,,Hatherton̴St̴walsall,Hatherton St walsall,
2012,," Hatherton̴Street,̴Walsall"," Hatherton Street, Walsall",
2012,,heathfield̴lane̴west,heathfield lane west,
2012,,High̴Road̴Willenhall,High Road Willenhall,
2012,,High̴St̴pelsall,High St pelsall,
2012,,High̴st̴pelsall,High st pelsall,
2012,,High̴street̴pelsall,High street pelsall,
2012,,high̴street̴west̴bromwich,high street west bromwich,
2012,,high̴street̴west̴bromwich,high street west bromwich,
2012,," High̴Street,̴Pelsall"," High Street, Pelsall",
2012,," Highs̴and̴Lows,̴St̴Paul's̴crossing"," Highs and Lows, St Paul's crossing",
2012,,Jessie̴Road,Jessie Road,
2012,," John̴Street̴,̴Willenhall"," John Street , Willenhall",
2012,," kendrick̴way,̴westbrom"," kendrick way, westbrom",
2012,,Leamore̴Precinct,Leamore Precinct,
2012,," Leicester̴street,Walsall"," Leicester street,Walsall",
2012,,Leiester̴Street̴Walsall,Leiester Street Walsall,
2012,," Lewis̴Street,̴Walsall"," Lewis Street, Walsall",
2012,,Lichfield̴Road,Lichfield Road,
2012,," Lichfield̴Road,Walsall"," Lichfield Road,Walsall",
2012,,Lichfield̴St̴Walsall,Lichfield St Walsall,
2012,," Lichfield̴St,̴Walsall"," Lichfield St, Walsall",
2012,," lichfield̴st,̴walsall"," lichfield st, walsall",
2012,,Lichfield̴Street,Lichfield Street,
2012,,Lichfield̴Street,Lichfield Street,
2012,,Lichfield̴Street,Lichfield Street,
2012,,lichfield̴street,lichfield street,
2012,,Lichfield̴Street,Lichfield Street,
2012,,LICHFIELD̴STREET,LICHFIELD STREET,
2012,,LIchfield̴Street,LIchfield Street,
2012,,Lichfield̴Street,Lichfield Street,
2012,,Lichfield̴street̴Walsall,Lichfield street Walsall,
2012,,Lichfield̴street̴walsall,Lichfield street walsall,
2012,,Lichfield̴Street̴Walsall,Lichfield Street Walsall,
2012,," Lichfield̴Street,̴Walsall"," Lichfield Street, Walsall",
2012,," Lichfield̴Street,̴Walsall"," Lichfield Street, Walsall",
2012,," Lichfield̴street,Walsall"," Lichfield street,Walsall",
2012,,Lichfild̴st̴walsall,Lichfild st walsall,
2012,,Lichfiled̴St̴Walsall,Lichfiled St Walsall,
2012,,Lichfiled̴St̴Walsall,Lichfiled St Walsall,
2012,,Liecester̴Street,Liecester Street,
2012,," Linton̴Avenue,Tividale"," Linton Avenue,Tividale",
2012,,Lisgard̴Rd̴Walsall,Lisgard Rd Walsall,
2012,,Lower̴Rushall̴Street,Lower Rushall Street,
2012,,Malabar̴Anchor̴Road̴Aldridge,Malabar Anchor Road Aldridge,
2012,," Market̴Place,̴Willenhall"," Market Place, Willenhall",
2012,," Memorial̴park,̴Willenahll"," Memorial park, Willenahll",
2012,," Milton̴Street,̴Walsall"," Milton Street, Walsall",
2012,,Morrisons,Morrisons,
2012,," Morrison's,̴Lichfield̴Street"," Morrison's, Lichfield Street",
2012,," MYATT̴AVENUE,ALDRIDGE"," MYATT AVENUE,ALDRIDGE",
2012,," New̴Cross̴Hospital,̴Wolverhampton"," New Cross Hospital, Wolverhampton",
2012,,New̴Road̴Willenhall,New Road Willenhall,
2012,,New̴Road̴Willenhall,New Road Willenhall,
2012,,New̴Road̴Willenhall,New Road Willenhall,
2012,,NEW̴STREET̴STATION,NEW STREET STATION,
2012,," New̴Street,̴Bloxwich"," New Street, Bloxwich",
2012,,Norton̴Road,Norton Road,
2012,,Old̴Birchills̴Walsall,Old Birchills Walsall,
2012,,Oldbury̴Rd̴Rowley̴Regis,Oldbury Rd Rowley Regis,
2012,,Oswin̴Road,Oswin Road,
2012,,Outside̴Beswick̴House,Outside Beswick House,
2012,,outside̴home̴address,outside home address,
2012,,outside̴home̴address,outside home address,
2012,," Outside̴Retro̴Bar,̴Lichfield̴Road"," Outside Retro Bar, Lichfield Road",
2012,,Outside̴Vogue,Outside Vogue,
2012,," Outside̴Vogue̴Nightclub,Walsall"," Outside Vogue Nightclub,Walsall",
2012,,Outside̴WS1,Outside WS1,
2012,,Outside̴WS1,Outside WS1,
2012,," Outside̴WS1,̴Bridge̴Street"," Outside WS1, Bridge Street",
2012,,park̴street,park street,
2012,,Park̴street,Park street,
2012,," Park,̴Union̴Street,̴Walsall"," Park, Union Street, Walsall",
2012,,pedmore̴road̴b/hill,pedmore road b/hill,
2012,,pedmore̴road̴b/hill,pedmore road b/hill,
2012,," Pelsall̴Labour̴Club,̴Church̴Road"," Pelsall Labour Club, Church Road",
2012,,penn̴cricket̴lane,penn cricket lane,
2012,,pheasant̴PH̴car̴park,pheasant PH car park,
2012,," Pheasant̴Pub,̴Wednesfield"," Pheasant Pub, Wednesfield",
2012,,Princess̴street̴Wolverhampton,Princess street Wolverhampton,
2012,," Queen̴public̴house,Walsall"," Queen public house,Walsall",
2012,,QUEEN̴SQUARE̴WOLVERHAMPTON,QUEEN SQUARE WOLVERHAMPTON,
2012,," Queen̴Street,̴Darlaston"," Queen Street, Darlaston",
2012,,Queslette̴Road,Queslette Road,
2012,," Retro̴Bar,̴Lichfield̴St̴Walsall"," Retro Bar, Lichfield St Walsall",
2012,," Rutherford̴Road,̴Reedswood,̴Walsall"," Rutherford Road, Reedswood, Walsall",
2012,,Salters̴Road,Salters Road,
2012,," Sandwell̴hospital̴all̴saints̴way̴,."," Sandwell hospital all saints way ,.",
2012,," School̴Street,̴Wolverhampton"," School Street, Wolverhampton",
2012,,Serve̴and̴save̴Aldridge,Serve and save Aldridge,
2012,," South̴Parade,̴Sutton̴Coldfield"," South Parade, Sutton Coldfield",
2012,," Spring̴Road,̴Shelfield,̴Walsall"," Spring Road, Shelfield, Walsall",
2012,,St̴Giles̴whall,St Giles whall,
2012,,st̴michaels̴street̴west̴brom,st michaels street west brom,
2012,,St̴Pauls̴Bus̴Station̴Walsall,St Pauls Bus Station Walsall,
2012,,St̴Pauls̴Bus̴Station̴Walsall,St Pauls Bus Station Walsall,
2012,," St̴Pauls̴Road,̴Smethwick."," St Pauls Road, Smethwick.",
2012,,Stafford̴St̴Walsall,Stafford St Walsall,
2012,,Stafford̴Street,Stafford Street,
2012,," Stephenson̴Avenue,̴Beechdale"," Stephenson Avenue, Beechdale",
2012,," Tamworth̴Close,̴Brownhills"," Tamworth Close, Brownhills",
2012,,Tantarra̴Street,Tantarra Street,
2012,," Tantarra̴Street,̴Walsall"," Tantarra Street, Walsall",
2012,,TASKER̴ST̴WALSALL,TASKER ST WALSALL,
2012,," Tesco̴Store,̴Wisemore"," Tesco Store, Wisemore",
2012,,thimble̴mill̴pub,thimble mill pub,
2012,,Three̴Tuns̴PH̴Walsall̴Road̴willenhall,Three Tuns PH Walsall Road willenhall,
2012,," Tower̴Road,̴Tividale"," Tower Road, Tividale",
2012,," Travelodge̴Birmingham̴Road,Walsall"," Travelodge Birmingham Road,Walsall",
2012,," Travelodge,̴Birmingham̴Road"," Travelodge, Birmingham Road",
2012,," Treetops̴Drive,̴Willenhall"," Treetops Drive, Willenhall",
2012,," Union̴Street,̴Walsall,̴rear̴of̴Croft̴House"," Union Street, Walsall, rear of Croft House",
2012,,Upper̴bridge̴st,Upper bridge st,
2012,,Upper̴bridge̴st,Upper bridge st,
2012,,Upper̴Rushal̴Street,Upper Rushal Street,
2012,,Valley̴Road̴Bloxwich,Valley Road Bloxwich,
2012,," VERNON̴WAY,BLOXWICH,CARPARK̴OF̴SNEYD̴PUBLIC̴HOUSE"," VERNON WAY,BLOXWICH,CARPARK OF SNEYD PUBLIC HOUSE",
2012,,victoria̴street,victoria street,
2012,,Vogue̴Nightclub,Vogue Nightclub,
2012,," wallace̴road,̴wolverhampton"," wallace road, wolverhampton",
2012,,Walsall̴Manor̴Hospital,Walsall Manor Hospital,
2012,,Walsall̴Manor̴Hospital,Walsall Manor Hospital,
2012,,Walsall̴Manor̴Hospital,Walsall Manor Hospital,
2012,,Walsall̴Manor̴hospital,Walsall Manor hospital,
2012,,Walsall̴Police̴station,Walsall Police station,
2012,," Walsall̴Police̴Station̴Car̴Park,̴Green̴Lane"," Walsall Police Station Car Park, Green Lane",
2012,,wednesbury̴road,wednesbury road,
2012,," wednesbury̴road,̴walsall"," wednesbury road, walsall",
2012,,west̴brom̴road̴walsall,west brom road walsall,
2012,,Willenhall̴Library,Willenhall Library,
2012,," Wisemoor̴St,̴Walsall"," Wisemoor St, Walsall",
2012,," wisemore,̴walsall̴town̴centre."," wisemore, walsall town centre.",
2012,,Wolaston̴Crt,Wolaston Crt,
2012,,wolevrhampton̴train̴station,wolevrhampton train station,
2012,,Wolverhampton̴Road̴West̴&̴Walsall̴Custody,Wolverhampton Road West & Walsall Custody,
2012,,Wolverhamton̴Road̴West,Wolverhamton Road West,
2012,,Wood̴Lane̴Willenhall,Wood Lane Willenhall,
2012,," Woolpack̴Street,̴Wolverhampton"," Woolpack Street, Wolverhampton",
2012,Wolverhampton,Alfred̴Squire̴Rd̴Wolverhampton,Alfred Squire Rd Wolverhampton,
2012,,All̴Saints̴Road,All Saints Road,
2012,," All̴Saints̴Road,̴Wolves."," All Saints Road, Wolves.",
2012,,Alleyway̴near̴to̴Enville̴Road,Alleyway near to Enville Road,
2012,," Asda,̴jack̴Hayward̴way,̴Wolverhampton"," Asda, jack Hayward way, Wolverhampton",
2012,," ASDA,̴Wolves.̴Molineaux"," ASDA, Wolves. Molineaux",
2012,," Beech̴Green,̴Dudley"," Beech Green, Dudley",
2012,," Beech̴Green,̴Dudley"," Beech Green, Dudley",
2012,," Beech̴Green,̴Dudley"," Beech Green, Dudley",
2012,,Bet̴fred̴Victoria̴St,Bet fred Victoria St,
2012,,Billy̴Wright̴PH,Billy Wright PH,
2012,,Bilston̴Road,Bilston Road,
2012,,Bilston̴St,Bilston St,
2012,,bilston̴St̴Wolverhampton,bilston St Wolverhampton,
2012,,Bilston̴Street,Bilston Street,
2012,,Bilston̴Street,Bilston Street,
2012,," Bilston̴Street,̴Wolverhampton"," Bilston Street, Wolverhampton",
2012,," Bilston̴Street,̴W'ton."," Bilston Street, W'ton.",
2012,,Bilston̴stret,Bilston stret,
2012,," Birmingham̴Street̴,̴Halesowen"," Birmingham Street , Halesowen",
2012,,Black̴Country̴Route,Black Country Route,
2012,,Boscobel̴Crescent,Boscobel Crescent,
2012,,Bourne̴Street,Bourne Street,
2012,,Bournes̴Hill,Bournes Hill,
2012,,bradford̴place̴walsall,bradford place walsall,
2012,,Bradmore̴Arms̴PH,Bradmore Arms PH,
2012,,bridge̴st̴walsall,bridge st walsall,
2012,,Broad̴Street,Broad Street,
2012,," Broad̴Street,̴Wolverhampton"," Broad Street, Wolverhampton",
2012,," Broad̴Street,̴wolverhampton"," Broad Street, wolverhampton",
2012,," Broad̴Street,̴W'ton"," Broad Street, W'ton",
2012,,Bus̴station̴West̴Bromwich,Bus station West Bromwich,
2012,,Camden̴Street,Camden Street,
2012,," Car̴Park̴Royal̴Oak,̴Compton̴Road"," Car Park Royal Oak, Compton Road",
2012,," Carpark̴of̴Mount̴Hotel,̴Tettenhall,̴Wolverhampton"," Carpark of Mount Hotel, Tettenhall, Wolverhampton",
2012,," Castle̴Street,̴Wolverhampton"," Castle Street, Wolverhampton",
2012,," Castle̴Street,̴Wolverhampton"," Castle Street, Wolverhampton",
2012,," Castle̴Yard,̴City̴Centre,̴wolverhampton"," Castle Yard, City Centre, wolverhampton",
2012,,Chapel̴Ash,Chapel Ash,
2012,," Chapel̴Ash,̴Wolverhampton"," Chapel Ash, Wolverhampton",
2012,," Chapel̴Ash,̴Wolverhampton"," Chapel Ash, Wolverhampton",
2012,," Chester̴Street,̴Wolverhampton"," Chester Street, Wolverhampton",
2012,,Cineworld,Cineworld,
2012,," Cleveland̴St,̴Wolves"," Cleveland St, Wolves",
2012,,Cleveland̴Street,Cleveland Street,
2012,," Connaught̴Hotel,̴Tettenhall̴Road"," Connaught Hotel, Tettenhall Road",
2012,," Csatle̴Street,̴Wolverhampton"," Csatle Street, Wolverhampton",
2012,,darlington̴street,darlington street,
2012,,Drummond̴Street,Drummond Street,
2012,,Dudley̴Road,Dudley Road,
2012,,Dudley̴Road,Dudley Road,
2012,,Dudley̴Road,Dudley Road,
2012,,Dunstall̴Road,Dunstall Road,
2012,," Fenns̴Crescent,̴Pensnett"," Fenns Crescent, Pensnett",
2012,," Fold̴Street,̴City̴Centre"," Fold Street, City Centre",
2012,,Frederick̴Street,Frederick Street,
2012,," Front̴Office,̴Wolverhampton̴police̴station"," Front Office, Wolverhampton police station",
2012,," Fryer̴Street,̴Wolverhampton̴City̴Centre"," Fryer Street, Wolverhampton City Centre",
2012,," Fryer̴Street,̴Wolverhampton̴City̴Centre"," Fryer Street, Wolverhampton City Centre",
2012,,glebe̴street,glebe street,
2012,," Graisley̴Lane,̴Wednesfield."," Graisley Lane, Wednesfield.",
2012,,Guy̴Avenue,Guy Avenue,
